state,location,million_plus_city,lat,lon,crash_date,crash_day,article_date,month,vehicle1,vehicle2,killed,injured,age,gender,road_type,crash_type
Uttar Pradesh,Pilkhuni,Nil,28.052591408060994,78.29483000047574,2023-05-24,Wednesday,2023-05-25,May,Car,Tree,4,1,"22,23,21,25",Male,OR,Fixed Object Collision
Maharashtra,Trimbak Road,Nashik,19.98531286231017,73.72266561422636,2023-05-24,Wednesday,2023-05-26,May,Two Wheeler,Divider,2,0,"23,22",Male,NH,Fixed Object Collision
Punjab,PU Patiala,Nil,30.3552132898427,76.45288901520625,2023-05-25,Thursday,2023-05-26,May,Car,Divider,1,3,20,Female,NH,Fixed Object Collision
Madhya Pradesh,Amaltas Hotel,Indore,22.73001473024037,75.88893329697535,2023-05-24,Wednesday,2023-05-26,May,Two Wheeler,Van,1,2,19,Male,OR,Others
West Bengal,Pathak Para,Kolkata,22.507262235093524,88.31799068197438,2023-05-26,Friday,2023-05-27,May,Two Wheeler,Car,1,5,40,Female,OR,Hit From Back
Uttar Pradesh,Ladpura,Nil,28.430318137116966,77.58849206933408,2023-05-26,Friday,2023-05-27,May,Bus,Truck,1,27,11,Male,OR,Head On Collision
Gujarat,Vadgam,Nil,24.07743199621307,72.4930467900081,2023-05-26,Friday,2023-05-27,May,Van,Nil,2,5,,,OR,Run Off Road
Uttarakhand,Lohia Nagar,Nil,28.924500965627992,80.02175010701443,2023-05-25,Thursday,2023-05-27,May,Car,Gorge,5,0,"34,10,7,5,40",Both,OR,Vehicle Overturn
Uttar Pradesh,Prithviganj bazar,Nil,25.857059061121294,82.03654266740922,2023-05-27,Saturday,2023-05-28,May,Two Wheeler,Car,4,4,"40,37,5,8",Both,OR,Others
Madhya Pradesh,Manasa-Mandsaur Road,Nil,24.323199162589155,75.09684306102972,2023-05-27,Saturday,2023-05-28,May,Van,Tractor,3,5,"35,65,32",Both,OR,Hit From Back
Madhya Pradesh,Kalapipal,Nil,23.338487479479618,76.84109290842527,2023-05-27,Saturday,2023-05-28,May,Two Wheeler,Two Wheeler,3,1,,Both,OR,Head On Collision
Maharashtra,Bazarwada,Nil,20.9559731304577,78.2432261280754,2023-05-27,Saturday,2023-05-28,May,Two Wheeler,Truck,2,2,"27,1",Both,NH,With Parked Vehicle
Maharashtra,Ghunki Phata,Nil,16.888652627320347,74.29689048934819,2023-05-27,Saturday,2023-05-28,May,Car,Road Roller,2,4,"30,28",Male,NH,Head On Collision
Andhra Pradesh,Gangadevipalli,Nil,14.974872964051965,77.9708180280057,2023-05-27,Saturday,2023-05-28,May,Car,Bus,1,0,65,Male,OR,Head On Collision
Uttar Pradesh,Koraon,Nil,24.99746969684642,82.07063786109495,2023-05-27,Saturday,2023-05-29,May,Tractor,Nil,4,3,"30,28,20,30",Both,NH,Run Off Road
Rajasthan,Talera Bypas,Nil,25.3159040742894,75.72513591395585,2023-05-27,Saturday,2023-05-29,May,Two Wheeler,Car,2,0,"39,35",Both,OR,Head On Collision
Rajasthan,Anta-Mangrole Route,Nil,25.24145090449659,76.4170516201448,2023-05-28,Sunday,2023-05-29,May,Two Wheeler,Ditch,2,0,"70,25",Male,OR,Vehicle Overturn
Chhattisgarh,Kharsia,Nil,21.99161539930445,83.10276624312077,2023-05-28,Sunday,2023-05-29,May,Two Wheeler,Truck,2,2,"30,28",Both,OR,Head On Collision
Uttar Pradesh,Sumatia ,Nil,25.15918784043028,82.29764974462974,2023-05-28,Sunday,2023-05-29,May,Two Wheeler,Truck,3,0,"21,22,21",Both,OR,Head On Collision
Rajasthan,Sanwara,Nil,24.72348667209337,72.69215949811516,2023-05-28,Sunday,2023-05-29,May,Pedestrian,Truck,1,0,12,Male,NH,Hit and Run
Maharashtra,Alandi,Nil,18.671285439418423,73.89176004586301,2023-05-28,Sunday,2023-05-30,May,Two Wheeler,Truck,2,0,"76,53",Male,NH,Others
Tamil Nadu,Oddanchatram,Nil,10.488928534399184,77.75423363918173,2023-05-28,Sunday,2023-05-30,May,Two Wheeler,Two Wheeler,4,0,,Male,OR,Head On Collision
Maharashtra,Nagya-Sakya Dam,Nil,20.351560447588792,74.61469924021402,2023-05-30,Tuesday,2023-05-30,May,Car,Nil,3,0,"50,25,4",Both,SH,Run Off Road
Assam,Jalukbari,Nil,26.142538562492177,91.6433789711754,2023-05-29,Monday,2023-05-30,May,Car,Divider,7,6,,Both,NH,Fixed Object Collision
West Bengal,Gate 2 Eco Park,Kolkata,22.60023985705244,88.47126723572954,2023-05-29,Monday,2023-05-30,May,Two Wheeler,Car,1,0,20,Female,NH,Hit From Back
Uttar Pradesh,Faguha,Nil,26.996916394213308,79.82457331197028,2023-05-28,Sunday,2023-05-30,May,Car,Divider,4,0,,Both,NH,Hit and Run
Jharkhand,Kochbong,Nil,23.26510275744168,85.35964941884438,2023-05-29,Monday,2023-05-30,May,Two Wheeler,Truck,2,0,"20,23",Male,NH,Head On Collision
Maharashtra,Deulgaon,Nil,20.023097137337786,76.05391096253284,2023-05-29,Monday,2023-05-30,May,Car,Crash Barrier,3,0,24,Male,NH,Fixed Object Collision
Jammu and Kashmir,Kotli Jhajjar,Nil,32.89352148056466,74.95023232201062,2023-05-30,Tuesday,2023-05-30,May,Bus,Gorge,10,57,,Both,OR,Vehicle Overturn
Jammu and Kashmir,Brengi Nala,Nil,33.63836597789224,75.18143463279759,2023-05-29,Monday,2023-05-30,May,Car,Nil,4,1,"56,56,60,65",Both,OR,Run Off Road
Maharashtra,Mhalunge,Nil,18.741503255343986,73.80679903280713,2023-05-28,Sunday,2023-05-31,May,Two Wheeler,Truck,1,0,20,Male,OR,Hit From Back
Maharashtra,Nagpur Rural,Nil,21.022126387967447,79.05837239652519,2023-05-29,Monday,2023-05-31,May,Two Wheeler,Truck,2,1,"26,55",Male,NH,Hit From Back
Maharashtra,Raigad,Nil,18.236795838980232,73.43018324281921,2023-05-29,Monday,2023-05-31,May,Two Wheeler,Crash Barrier,3,0,"21,20,24",Male,OR,Fixed Object Collision
Odisha,Chasapada,Nil,20.207506530603148,86.23957723738448,2023-05-30,Tuesday,2023-05-31,May,Two Wheeler,Truck,2,2,"26,1",Both,OR,Others
Assam,Fakirtilla,Nil,24.756062862717503,92.79783840938212,2023-05-30,Tuesday,2023-05-31,May,Pedestrian,Car,1,0,60,Female,SH,Hit and Run
Kerala,Angamaly,Nil,10.20689196302058,76.3816975284847,2023-05-29,Monday,2023-06-01,June,Two Wheeler,Truck,1,0,47,Male,NH,Hit From Back
Madhya Pradesh,Dola ,Nil,23.2207786763906,82.1391344491615,2023-05-30,Tuesday,2023-06-01,June,Van,Wall,1,8,,,NH,Fixed Object Collision
Andhra Pradesh,Merlapaka,Nil,13.701738469291202,79.61565202413612,2023-05-30,Tuesday,2023-06-01,June,Car,Bus,3,2,,Both,NH,Head On Collision
Haryana,Dhana Kalan,Nil,29.08479135674568,76.02049168666043,2023-05-29,Monday,2023-06-01,June,Car,Truck,5,0,,Both,NH,With Parked Vehicle
Chhattisgarh,Kardana Valley,Nil,22.90660424204517,83.3411406397845,2023-05-31,Wednesday,2023-06-01,June,Auto Rickshaw,Gorge,4,2,,Both,OR,Vehicle Overturn
Rajasthan,Prahaladapura,Nil,26.729754265943544,75.88821050471624,2023-05-29,Monday,2023-06-01,June,Truck,Nil,1,0,35,Male,NH,Run Off Road
Uttarakhand,Bara Chowki,Nil,28.86724136018969,79.60380266975899,2023-05-30,Tuesday,2023-06-01,June,Two Wheeler,Truck,1,3,30,,NH,Others
Maharashtra,Bhumi World,Nil,19.263252623284732,73.07385798382778,2023-05-28,Sunday,2023-06-01,June,Auto Rickshaw,Nil,3,4,,Both,NH,Run Off Road
Telangana,Konijerla,Nil,17.221873806921188,80.28852864196776,2023-05-29,Monday,2023-06-02,June,Car,Truck,3,1,"39,35,13",Both,SH,Others
Jharkhand,Chuttupalu,Nil,23.55822930484313,85.51819526709328,2023-06-01,Thursday,2023-06-02,June,Two Wheeler,Truck,1,4,,Male,NH,Head On Collision
Telangana,Kesampet,Nil,16.952227067226254,78.34649925869014,2023-05-31,Wednesday,2023-06-02,June,Tractor,Nil,2,0,,Male,OR,Run Off Road
Madhya Pradesh,Nemawar Road,Indore,22.6816174328255,75.91844288078036,2023-06-01,Thursday,2023-06-03,June,Two Wheeler,Bus,3,0,,Male,SH,Head On Collision
Haryana,Rishpur,Nil,29.37549048259717,77.11159937852136,2023-05-31,Wednesday,2023-06-03,June,Pick Up,Truck,4,14,,Both,OR,Hit From Side
Andhra Pradesh,Pulicherla,Nil,13.59997458348144,79.04166918566283,2023-06-03,Saturday,2023-06-03,June,SUV,Truck,4,8,,,SH,Head On Collision
Uttar Pradesh,Alwalpur,Nil,25.65614839446144,84.00098268937968,2023-06-04,Sunday,2023-06-04,June,Two Wheeler,Tractor,1,0,47,Male,OR,Others
Uttar Pradesh,Dehat,Nil,27.430886099799,82.18028626782547,2023-06-04,Sunday,2023-06-04,June,Van,Nil,1,11,45,Female,NH,Run Off Road
Maharashtra,Dhamna,Nil,21.137338770033,78.84364499167924,2023-06-02,Friday,2023-06-04,June,Pedestrian,Bus,1,0,10,Male,NH,Hit and Run
Maharashtra,Awasthi Nagar,Nagpur,21.18648474209671,79.0697431617838,2023-06-02,Friday,2023-06-04,June,Two Wheeler,Car,1,0,16,Male,SH,Hit From Side
Maharashtra,Shirdi,Nil,19.84576241337728,74.50046317872258,2023-06-02,Friday,2023-06-04,June,Car,Divider,3,0,"16,52,48",Male,OR,Fixed Object Collision
Tamil Nadu,Perambalur,Nil,11.230915053951833,78.89193494330785,2023-06-05,Monday,2023-06-05,June,Ambulance,Van,3,5,"60,22,45",Both,NH,Hit From Side
Telangana,Jagtial,Nil,18.79004629083924,78.91567433760554,2023-06-05,Monday,2023-06-05,June,Two Wheeler,Divider,2,0,,Male,NH,Fixed Object Collision
Tamil Nadu,Kancheepuram,Nil,12.818942558404942,79.6939373649415,2023-06-03,Saturday,2023-06-05,June,SUV,Truck,5,1,"35,28,5,3",Both,SH,With Parked Vehicle
Madhya Pradesh,Rangwasa Road,Indore,22.63910341870802,75.80651258605481,2023-06-03,Saturday,2023-06-05,June,Two Wheeler,Unidentified,1,3,,Both,OR,Hit and Run
Chhattisgarh,Nagarda,Nil,22.09674098360512,82.81789459589393,2023-06-03,Saturday,2023-06-05,June,Two Wheeler,Car,1,1,32,Male,OR,Hit From Back
Maharashtra,Mouda,Nil,21.15219895095875,79.39686137048565,2023-06-03,Saturday,2023-06-05,June,Two Wheeler,Truck,2,0,"60,16",Both,SH,Hit From Back
Karnataka,Balichakra Cross,Nil,16.677020159979705,77.2576421846236,2023-06-06,Tuesday,2023-06-06,June,SUV,Lorry,5,13,"50,12,4,8,32",Both,NH,With Parked Vehicle
Madhya Pradesh,Mada Market,Bhopal,23.277120236616327,77.46591561454059,2023-06-04,Sunday,2023-06-06,June,Two Wheeler,Truck,2,0,"26,1",Both,OR,Others
Andhra Pradesh,Rushikonda,Vizag,17.791708971512524,83.38208920437141,2023-06-04,Sunday,2023-06-06,June,Two Wheeler,Tree,2,1,"28,24",Both,OR,Fixed Object Collision
Tamil Nadu,Meesalur Junction,Nil,9.552181595887037,77.92605153296493,2023-06-05,Monday,2023-06-06,June,Two Wheeler,Bus,2,0,"26,30",Male,OR,Head On Collision
Maharashtra,Narayan Temple Narhe,Pune,18.44263610849209,73.83795009781468,2023-06-05,Monday,2023-06-07,June,Two Wheeler,Unidentified,1,1,28,Male,NH,Hit and Run
Maharashtra,Warje,Pune,18.48744495683636,73.79553133382488,2023-06-05,Monday,2023-06-07,June,Van,Divider,1,0,21,Male,NH,Fixed Object Collision
Uttar Pradesh,Kakra,Nil,29.376789849487103,77.57564302635546,2023-06-06,Tuesday,2023-06-07,June,Car,Nil,1,4,28,Male,OR,Run Off Road
Madhya Pradesh,Dol,Nil,24.39397454147242,82.184398592748,2023-06-08,Thursday,2023-06-08,June,SUV,Truck,7,2,,,OR,Hit From Side
Rajasthan,Sikar Fatehpur,Nil,27.98310030694659,74.95927813972753,2023-06-07,Wednesday,2023-06-08,June,Car,Truck,4,0,"28,27,27,34",Male,NH,Head On Collision
Uttar Pradesh,Kalyanpur,Nil,28.621003810007025,79.88569340043732,2023-06-08,Thursday,2023-06-09,June,Two Wheeler,Tree,2,1,"28,30",Male,OR,Fixed Object Collision
Uttar Pradesh,Hanuman Temple,Nil,28.420436211949628,80.61075215362085,2023-06-08,Thursday,2023-06-09,June,Two Wheeler,SUV,4,0,"34,6,35",Both,SH,Others
Punjab,Sector 105,Chandigarh,30.657921507594924,76.68126626279295,2023-06-08,Thursday,2023-06-09,June,Two Wheeler,Car,1,0,34,Male,OR,Others
Punjab,Lalru,Nil,30.486880645140086,76.79866452861589,2023-06-08,Thursday,2023-06-09,June,Two Wheeler,Car,1,1,18,Male,NH,Others
Uttar Pradesh,Dilippur,Nil,25.90082315833508,82.03348339821075,2023-06-09,Friday,2023-06-10,June,Pedestrian,Car,1,0,10,Male,OR,Hit and Run
Delhi,NLU Crossing,Delhi,28.598511871145497,77.022208942851,2023-06-08,Thursday,2023-06-10,June,Two Wheeler,Car,3,2,"32,30,37",Both,OR,Hit From Back
Haryana,Sector 74,Nil,28.41172315510464,77.01410199627452,2023-06-07,Wednesday,2023-06-10,June,Two Wheeler,Truck,1,1,21,Male,OR,Head On Collision
Maharashtra,Paud Phata Flyover,Pune,18.506485494909512,73.82415909499015,2023-06-07,Wednesday,2023-06-10,June,Two Wheeler,Unidentified,1,0,57,Male,NH,Hit and Run
Madhya Pradesh,Dhar,Nil,22.596254016898165,75.3053349208528,2023-06-09,Friday,2023-06-10,June,Car,Divider,1,2,55,Male,SH,Fixed Object Collision
Uttar Pradesh,Madora ,Nil,27.69692027918857,77.96077334358009,2023-06-09,Friday,2023-06-10,June,Pedestrian,Truck,3,2,"12,14,15",Male,OR,Hit and Run
Uttar Pradesh,Sector 62,Nil,28.632289493423333,77.36539524201442,2023-06-11,Sunday,2023-06-11,June,Two Wheeler,Pick Up,2,0,"45,38",Male,NH,Others
Chhattisgarh,Sakalo ,Nil,23.185176355582,83.20007518788057,2023-06-09,Friday,2023-06-11,June,Two Wheeler,Tractor,2,0,"30,31",Male,SH,Hit From Back
Andhra Pradesh,SV Puram Toll Plaza,Nil,13.52549467405782,79.53284088005621,2023-06-11,Sunday,2023-06-11,June,Car,Van,5,8,,,NH,Head On Collision
Maharashtra,Khambale,Nil,19.95940185011468,73.62838369715573,2023-06-12,Monday,2023-06-12,June,SUV,Wall,4,0,"55,65,50,40",Both,NH,Fixed Object Collision
Telangana,Ananthapalle,Nil,18.548883113647605,78.92095323598625,2023-06-12,Monday,2023-06-12,June,Car,Lorry,7,2,,Both,OR,Head On Collision
Uttar Pradesh,Tikri,Nil,29.226897674090505,77.35537421261732,2023-06-10,Saturday,2023-06-12,June,Car,Tractor,2,0,"24,30",Male,OR,Head On Collision
Bihar,Baheri,Nil,25.84248653379972,86.15846883478056,2023-06-10,Saturday,2023-06-12,June,SUV,Truck,3,3,"25,16,14",Male,SH,With Parked Vehicle
West Bengal,Jalan Industrial Complex,Nil,22.596841299135423,88.22499293827853,2023-06-09,Friday,2023-06-12,June,Two Wheeler,Truck,1,0,33,Male,NH,Hit From Back
Rajasthan,Bassi,Nil,26.857110735518543,76.05251985209249,2023-06-11,Sunday,2023-06-12,June,SUV,Unidentified,1,7,51,Male,NH,Hit and Run
Maharashtra,Varve,Nil,18.300659178926384,73.87327571238676,2023-06-11,Sunday,2023-06-12,June,Bus,Bus,2,11,"9,32",Both,NH,Others
Maharashtra,Khandala Ghat,Nil,18.766786409968574,73.36808732810299,2023-06-13,Tuesday,2023-06-13,June,Truck,Nil,3,2,,,NH,Run Off Road
Madhya Pradesh,Narmadapuram,Nil,22.745317860282693,77.71886225449711,2023-06-11,Sunday,2023-06-13,June,Car,Nil,1,2,,Male,SH,Vehicle Overturn
Madhya Pradesh,Dwarikapuri,Indore,22.68975654233917,75.81658010159019,2023-06-11,Sunday,2023-06-13,June,Two Wheeler,Two Wheeler,2,0,"27,28",Male,OR,Others
Telangana,Vanasthalipuram,Hyderabad,17.328789071705273,78.57527231688721,2023-06-11,Sunday,2023-06-13,June,Two Wheeler,Car,1,0,34,Male,OR,Head On Collision
Madhya Pradesh,Bilkhiriya Kalan,Nil,23.25617175648893,77.58396859018498,2023-06-13,Tuesday,2023-06-14,June,Car,Divider,1,1,36,Male,NH,Fixed Object Collision
Andhra Pradesh,Chintapalle,Nil,17.864449840793693,82.35669410632896,2023-06-14,Wednesday,2023-06-14,June,Auto Rickshaw,Gorge,1,5,5,Male,SH,Vehicle Overturn
Uttar Pradesh,Water Park,Nil,26.90359105736207,80.74522051742348,2023-06-12,Monday,2023-06-14,June,Two Wheeler,Truck,2,0,"19,16",Male,NH,Head On Collision
Karnataka,Basavanalagaddi,Nil,16.458666461870724,74.610610324329,2023-06-13,Tuesday,2023-06-15,June,Two Wheeler,Truck,3,0,"21,23,28",Male,NH,Head On Collision
Punjab,Mohali,Nil,30.744455685753547,76.65300091998748,2023-06-14,Wednesday,2023-06-15,June,Car,Truck,2,3,,Male,NH,Head On Collision
Punjab,Khanpur ,Nil,30.75464311684099,76.62702085801223,2023-06-14,Wednesday,2023-06-15,June,Two Wheeler,Unidentified,1,1,21,Male,NH,Hit and Run
Himachal Pradesh,Bashona,Nil,31.871031353069032,77.17674375720803,2023-06-14,Wednesday,2023-06-15,June,Bus,Gorge,2,5,,,OR,Vehicle Overturn
Maharashtra,Ideal corner,Mumbai,18.93511912853356,72.83320592256824,2023-06-14,Wednesday,2023-06-15,June,Two Wheeler,Car,2,0,"35,47",Male,OR,Hit From Back
Tamil Nadu,Sendivakkam,Nil,12.456115475442362,79.80665086504534,2023-06-15,Thursday,2023-06-16,June,Two Wheeler,Unidentified,3,0,"4,50,42",Both,OR,Hit and Run
Tamil Nadu,Sholavaram,Nil,13.23587436451,80.16353683437387,2023-06-15,Thursday,2023-06-16,June,Van,Truck,3,0,"43,25,32",Male,OR,Hit From Back
Madhya Pradesh,Dumar Kachhar,Nil,23.220569810001827,82.14021984486837,2023-06-15,Thursday,2023-06-16,June,Two Wheeler,Tractor,2,1,,Male,NH,Hit From Side
Andhra Pradesh,Mattam Bhimavaram,Nil,17.77508388188508,81.93230487674732,2023-06-15,Thursday,2023-06-16,June,Car,Nil,3,23,"35,60,55",Both,OR,Run Off Road
Telangana,Gundlapalli,Nil,18.1910150092227,79.94125134695838,2023-06-16,Friday,2023-06-17,June,Two Wheeler,Divider,2,0,"21,22",Male,NH,Fixed Object Collision
Assam,Cheragi,Nil,24.319184264505672,92.3935605339114,2023-06-15,Thursday,2023-06-17,June,Two Wheeler,Two Wheeler,1,5,20,Male,OR,Head On Collision
Assam,Golai,Nil,27.364983421131782,95.63581024948334,2023-06-16,Friday,2023-06-17,June,Car,Tree,4,0,"30,57,36,27",Both,NH,Fixed Object Collision
Punjab,Sadiq,Nil,30.70778960736176,74.5862918130782,2023-06-16,Friday,2023-06-17,June,Two Wheeler,Car,2,0,"52,54",Male,NH,Hit From Back
Andhra Pradesh,Madiki ,Nil,16.853922537345586,81.83287099647276,2023-06-17,Saturday,2023-06-18,June,Van,Car,5,8,"55,55,35,45,45",Both,OR,Head On Collision
Uttar Pradesh,Patara,Nil,26.23328811501155,80.19739508037516,2023-06-16,Friday,2023-06-18,June,Two Wheeler,Truck,2,0,"18,22",Male,NH,Hit From Back
Uttar Pradesh,Kudrail,Nil,26.908299948636813,79.32611242580302,2023-06-16,Friday,2023-06-18,June,Two Wheeler,Truck,2,0,"20,21",Male,SH,With Parked Vehicle
Punjab,Light Point,Chandigarh,30.6914890276616,76.80276584159046,2023-06-17,Saturday,2023-06-18,June,Car,Pick Up,2,2,,Both,OR,Others
Telangana,Gopa Thanda,Nil,17.45545988105435,80.03897049783521,2023-06-18,Sunday,2023-06-19,June,Car,Tree,1,0,56,Male,OR,Fixed Object Collision
Telangana,Nakkala Gutta,Nil,17.99746582469721,79.55341351504958,2023-06-18,Sunday,2023-06-19,June,Two Wheeler,Tractor,1,0,52,Female,NH,Hit From Back
Karnataka,Hosur,Nil,13.350788599372498,78.12633462478937,2023-06-18,Sunday,2023-06-19,June,Two Wheeler,Two Wheeler,1,0,80,Male,OR,Head On Collision
Maharashtra,Ulwe ,Mumbai,18.95911023747639,73.03754993419261,2023-06-17,Saturday,2023-06-20,June,Car,Divider,1,8,71,Male,NH,Fixed Object Collision
Gujarat,Aji Dam,Rajkot,22.277910961179764,70.83712461683756,2023-06-19,Monday,2023-06-20,June,Pedestrian,Unidentified,1,0,40,Male,SH,Hit and Run
Telangana,Peddemul,Nil,17.33957787635739,77.65964276766196,2023-06-18,Sunday,2023-06-20,June,Car,Nil,1,7,22,Female,OR,Run Off Road
Gujarat,Kamalam,Nil,23.14767795817291,72.63447060232629,2023-06-19,Monday,2023-06-20,June,Two Wheeler,SUV,2,0,"42,17",Both,SH,Hit From Back
Tamil Nadu,Andalpuram,Madurai,9.91002149827188,78.1026413210903,2023-06-18,Sunday,2023-06-20,June,Two Wheeler,Bus,1,1,21,Male,OR,Hit From Back
Uttar Pradesh,Mahavan,Nil,27.432897597797343,77.74385250237044,2023-06-21,Wednesday,2023-06-21,June,Car,Car,2,4,"70,32",Both,OR,Hit From Back
Uttarakhand,Tanda,Nil,29.08143734978924,79.4343409189833,2023-06-20,Tuesday,2023-06-21,June,Car,Bus,1,3,40,Female,OR,Hit From Back
Uttarakhand,Rudrapur,Nil,28.98335325862951,79.39969602063346,2023-06-20,Tuesday,2023-06-21,June,Two Wheeler,Car,1,1,52,Male,NH,Head On Collision
Chandigarh,Phase 3 ,Chandigarh,30.701206517740417,76.73811454173993,2023-06-20,Tuesday,2023-06-21,June,Two Wheeler,Car,1,0,,Male,OR,Hit From Side
Maharashtra,Sanskruti Restaurant,Nil,19.97185408552217,73.67979012376445,2023-06-19,Monday,2023-06-21,June,Two Wheeler,Car,2,0,"36,31",Male,NH,Head On Collision
Haryana,Nirjan,Nil,29.332361839831197,76.37216804741239,2023-06-20,Tuesday,2023-06-21,June,Two Wheeler,Truck,5,0,"42,12,10,5",Both,SH,Others
Bihar,Muradpur chowk,Nil,26.009284444916908,85.45375751333216,2023-06-19,Monday,2023-06-21,June,Auto Rickshaw,Truck,3,3,,,OR,With Parked Vehicle
Assam,Dhola Sadiya Bridge,Nil,27.77358509486043,95.67086946778451,2023-06-21,Wednesday,2023-06-22,June,Car,Truck,2,2,"22,28",,NH,Others
Uttarakhand,Munsyari,Nil,30.07330849402629,80.23227754186095,2023-06-22,Thursday,2023-06-22,June,Van,Ditch,9,2,,,OR,Vehicle Overturn
Tamil Nadu,Trichy-Chennai Highway,Nil,12.847072511762256,80.06271346863879,2023-06-20,Tuesday,2023-06-22,June,Truck,Bus,1,1,29,Male,NH,Others
Uttar Pradesh,Dilawarpur,Nil,27.81494176298504,79.76385319067194,2023-06-23,Friday,2023-06-23,June,Two Wheeler,Unidentified,5,0,,Both,OR,Hit and Run
Kerala,Vellarada,Nil,8.450163992481496,77.19757532729035,2023-06-21,Wednesday,2023-06-23,June,Two Wheeler,Bus,1,1,23,Male,SH,Head On Collision
Maharashtra,Ashewadi,Nil,20.083073793949197,73.77859641679767,2023-06-22,Thursday,2023-06-23,June,Bus,Truck,1,18,,,NH,Head On Collision
Madhya Pradesh,Betma,Nil,22.68327527925999,75.59793443490256,2023-06-22,Thursday,2023-06-23,June,Tractor,Pick Up,1,0,28,Male,NH,Hit From Side
Kerala,"Container Road, Kothad",Kochi,10.051053118430016,76.27806293541411,2023-06-23,Friday,2023-06-24,June,Two Wheeler,Truck,1,0,21,Male,NH,Head On Collision
Punjab,"Bus Stand, Khanna",Nil,30.70024014344755,76.23035644118198,2023-06-23,Friday,2023-06-24,June,Two Wheeler,Car,1,3,4,Male,NH,Hit From Back
Tamil Nadu,Manapparai,Nil,10.61183830601981,78.42016708282694,2023-06-25,Sunday,2023-06-25,June,Car,Bus,5,43,"36,48,25,20,20",Male,NH,Head On Collision
Madhya Pradesh,Ratibad,Nil,23.167945289815453,77.3267537652711,2023-06-25,Sunday,2023-06-25,June,Two Wheeler,Nil,1,0,21,Male,OR,Run Off Road
Madhya Pradesh,Nadaan Toll Plaza,Bhopal,23.147531539038862,77.49416701923114,2023-06-24,Saturday,2023-06-25,June,Car,Truck,2,2,"40,40",Female,NH,Others
Telangana,Pathipakka,Nil,18.120734574152223,79.75291085449805,2023-06-25,Sunday,2023-06-26,June,Car,Truck,4,2,"50,42,26,6",Both,OR,Head On Collision
Chhattisgarh,Labhandi,Nil,21.242615785247907,81.71692281259834,2023-06-26,Monday,2023-06-26,June,Two Wheeler,Truck,1,1,22,Male,OR,Hit From Side
Madhya Pradesh,Sahara City,Indore,22.69082489617324,75.92354945767228,2023-06-25,Sunday,2023-06-26,June,Car,Unidentified,1,2,22,Both,NH,Hit and Run
Madhya Pradesh,Heera Nagar,Indore,22.761970283369127,75.87019988551579,2023-06-24,Saturday,2023-06-26,June,Pedestrian,Truck,1,2,5,Female,OR,Hit and Run
Odisha,Digapahandi,Nil,19.379155917903457,84.56402811194185,2023-06-25,Sunday,2023-06-26,June,Bus,Bus,12,7,,Both,SH,Head On Collision
Maharashtra,Asud,Nil,17.783140945007844,73.14286877145818,2023-06-26,Monday,2023-06-26,June,Auto Rickshaw,Truck,8,7,,,SH,Head On Collision
Uttar Pradesh,Chandausi,Nil,28.462468848143303,78.78201806861269,2023-06-24,Saturday,2023-06-26,June,Car,Tractor,4,2,"27,31,61,24",Both,SH,With Parked Vehicle
West Bengal,Lake Town Signal,Kolkata,22.599929666572297,88.40657926212091,2023-06-26,Monday,2023-06-27,June,Car,Bus,3,0,"54,23,73",Both,SH,Others
Odisha,Pungar,Nil,18.60637277246491,82.8891851360104,2023-06-27,Tuesday,2023-06-27,June,Car,Truck,3,0,"35,25,5",Both,NH,Head On Collision
Bihar,Tengraha,Nil,26.086922458388717,86.42599986691215,2023-06-26,Monday,2023-06-27,June,Car,Unidentified,3,3,"65,70,55",Male,OR,Hit and Run
Tamil Nadu,Kamrajar Salai,Chennai,13.051380004620876,80.1969697187545,2023-06-25,Sunday,2023-06-27,June,Two Wheeler,Two Wheeler,2,1,"30,28",Male,OR,Head On Collision
Gujarat,Parimal Underpass,Ahmedabad,23.01695205478013,72.55818940250673,2023-06-26,Monday,2023-06-27,June,Two Wheeler,Auto Rickshaw,1,0,23,Male,OR,Hit From Back
Madhya Pradesh,Buhara ,Nil,25.74849216956742,78.60550516097877,2023-06-27,Tuesday,2023-06-28,June,Truck,Gorge,5,45,"65,18,2,3",Both,OR,Vehicle Overturn
Uttarakhand,Khankra,Nil,30.243923473720816,78.91689244931618,2023-06-27,Tuesday,2023-06-28,June,Car,Gorge,2,0,"60,47",Female,NH,Vehicle Overturn
Uttarakhand,Hokara,Nil,30.022750832765524,80.08423925666357,2023-06-27,Tuesday,2023-06-28,June,Car,Gorge,2,0,"41,32",Both,OR,Vehicle Overturn
Odisha,Pungar,Nil,18.606254762435785,82.88917481988419,2023-06-27,Tuesday,2023-06-28,June,Car,Truck,3,0,"35,25,5",Both,NH,Head On Collision
Uttar Pradesh,Sohila ,Nil,26.98310578465751,82.37030535846033,2023-06-28,Wednesday,2023-06-29,June,Two Wheeler,Car,3,0,"55,30,9",Male,OR,Head On Collision
Madhya Pradesh,Bhainsa Square,Nil,22.988988433898864,78.80014586648151,2023-06-28,Wednesday,2023-06-29,June,Van,Nil,1,8,55,Male,OR,Run Off Road
Odisha,Kashipur,Nil,21.62995372571925,85.61631793560692,2023-06-28,Wednesday,2023-06-29,June,Pedestrian,Truck,5,9,"25,65,22,13,27",Both,OR,Hit and Run
